@relation osiptel-reclamos

@attribute TipRecurso numeric
@attribute FechaIngreso_2InstDay numeric
@attribute FechaIngreso_2InstMonth numeric
@attribute FechaIngreso_2InstYear numeric
@attribute FechaResolTRASU_Day numeric
@attribute FechaResolTRASU_Month numeric
@attribute FechaResolTRASU_Year numeric
@attribute Empresa numeric
@attribute Distrito numeric
@attribute Materia numeric
@attribute Submateria numeric
@attribute Servicio numeric
@attribute Sentido {1,2,3,4}

@data
0,31,10,2017,8,5,2018,1,30,42,65,10,4
1,12,10,2017,4,5,2018,1,40,15,103,10,4
0,2,8,2017,28,3,2018,1,16,42,65,10,4
1,15,9,2017,3,4,2018,1,37,9,65,10,4
0,8,8,2017,28,3,2018,16,4,42,65,9,4
0,21,9,2017,28,6,2018,16,35,24,41,9,2
0,2,10,2017,3,4,2018,1,4,24,41,10,4
0,21,9,2017,28,3,2018,16,11,24,41,9,4
1,13,12,2017,31,5,2018,16,17,15,9,10,4
0,18,12,2017,29,5,2018,16,32,24,41,9,4
0,19,12,2017,19,7,2018,1,32,24,41,9,2
0,14,12,2017,29,5,2018,1,2,24,41,10,4
1,17,7,2017,29,5,2018,1,7,15,20,10,4
0,22,12,2017,29,5,2018,1,35,24,41,9,4
0,20,12,2017,5,7,2018,1,32,24,41,10,4
1,18,5,2017,8,5,2018,1,17,15,20,10,3
1,25,10,2017,8,5,2018,16,33,15,89,9,4
1,25,10,2017,8,5,2018,1,12,5,3,9,4
0,14,12,2017,10,7,2018,16,30,24,41,10,4
1,21,4,2017,24,5,2018,1,35,15,20,10,4
1,9,11,2017,24,5,2018,1,15,15,10,10,4
0,17,10,2017,22,5,2018,1,16,24,41,10,4
0,21,9,2017,22,3,2018,16,14,24,41,9,4
0,6,10,2017,17,7,2018,1,36,33,65,10,4
0,9,10,2017,22,3,2018,16,14,24,41,9,4
1,7,9,2017,28,3,2018,1,2,15,10,10,3
0,18,10,2017,22,3,2018,18,40,24,41,10,4
1,6,9,2017,26,3,2018,1,7,15,14,10,4
1,28,11,2017,5,6,2018,1,11,15,27,10,3
1,5,12,2017,31,5,2018,1,15,15,15,10,4
0,7,12,2017,31,5,2018,1,36,42,65,10,4
1,24,8,2017,17,4,2018,16,10,15,89,9,4
0,4,10,2017,7,8,2018,1,33,24,41,10,2
1,4,4,2017,29,5,2018,16,32,15,89,9,4
1,12,12,2017,29,5,2018,16,32,15,89,9,4
0,10,11,2017,29,5,2018,16,40,24,41,10,4
0,29,11,2017,29,5,2018,16,12,32,65,9,4
1,19,9,2017,10,4,2018,1,9,15,9,10,4
1,29,8,2017,25,4,2018,16,2,15,89,9,4
1,10,4,2017,5,4,2018,1,17,9,65,10,4
1,19,9,2017,10,4,2018,18,6,5,3,10,4
1,21,6,2017,10,4,2018,1,31,9,65,10,4
0,4,10,2017,5,4,2018,1,41,24,41,10,4
1,4,9,2017,19,6,2018,1,28,5,3,10,4
1,28,3,2017,22,5,2018,1,37,14,81,11,4
1,6,10,2017,22,5,2018,1,7,15,103,10,4
1,6,10,2017,22,5,2018,1,7,15,9,10,4
0,3,11,2017,29,5,2018,16,40,24,41,9,4
1,14,12,2017,22,5,2018,1,25,15,27,10,4
0,24,4,2017,31,5,2018,16,41,35,65,9,2
1,10,11,2017,23,5,2018,16,2,15,9,10,4
0,29,8,2017,12,4,2018,1,35,42,105,10,4
0,18,10,2017,23,4,2018,1,28,24,41,10,4
1,19,4,2017,18,4,2018,1,14,21,65,11,4
0,30,10,2017,12,4,2018,16,2,24,41,9,4
1,25,9,2017,12,7,2018,1,40,15,20,10,4
0,31,8,2017,17,4,2018,17,35,24,41,9,4
1,18,10,2017,28,6,2018,1,41,41,106,10,4
1,1,12,2017,31,5,2018,16,17,15,9,10,4
0,31,10,2017,31,5,2018,16,32,24,41,9,4
1,19,5,2017,31,5,2018,1,21,5,3,9,4
1,2,11,2017,31,5,2018,1,18,15,9,10,4
1,20,11,2017,31,5,2018,1,35,15,9,9,4
1,13,3,2017,6,4,2018,1,43,9,65,10,4
1,3,5,2017,7,6,2018,1,31,5,3,9,2
0,20,12,2017,29,5,2018,1,17,24,41,10,4
1,26,1,2017,7,6,2018,1,11,15,9,10,2
1,9,10,2017,31,5,2018,16,14,15,89,9,4
0,3,11,2017,23,4,2018,12,7,24,41,10,4
1,21,4,2017,23,4,2018,1,7,27,64,9,4
1,27,9,2017,23,4,2018,1,40,15,103,10,4
0,11,9,2017,22,5,2018,16,28,24,41,9,4
0,15,12,2017,22,5,2018,1,28,24,41,9,4
1,27,11,2017,29,5,2018,16,14,15,21,9,4
1,11,12,2017,29,5,2018,16,9,15,9,10,4
0,26,10,2017,17,4,2018,10,15,24,41,9,4
1,4,10,2017,19,4,2018,12,14,9,65,10,4
1,18,10,2017,17,5,2018,16,19,15,89,9,4
1,15,5,2017,22,5,2018,1,4,5,3,10,4
1,10,4,2017,31,5,2018,1,40,15,9,10,4
1,27,11,2017,29,5,2018,1,33,15,29,10,4
0,20,12,2017,29,5,2018,12,35,24,41,10,4
1,25,10,2017,31,5,2018,1,15,15,20,10,3
1,27,11,2017,29,5,2018,16,41,15,10,10,4
1,5,6,2017,7,6,2018,1,11,15,10,10,4
0,15,12,2017,29,5,2018,1,32,24,41,10,4
1,17,5,2017,21,6,2018,12,17,5,3,10,4
1,21,4,2017,17,4,2018,16,40,28,65,10,4
0,25,10,2017,7,6,2018,1,30,42,65,10,2
0,30,10,2017,17,4,2018,16,24,24,41,10,4
1,4,10,2017,23,4,2018,1,35,15,9,10,4
0,24,10,2017,17,4,2018,1,32,24,41,10,4
1,13,11,2017,29,5,2018,1,2,15,9,10,3
1,13,11,2017,29,5,2018,1,33,15,9,10,4
0,17,10,2017,28,3,2018,1,32,24,41,10,4
0,21,9,2017,11,6,2018,1,2,24,41,10,2
1,23,2,2017,26,3,2018,1,13,15,9,10,4
0,25,9,2017,28,3,2018,16,35,24,41,9,4
0,25,10,2017,24,5,2018,16,33,24,41,9,4
0,9,11,2017,26,6,2018,18,32,24,41,10,4
1,3,5,2017,29,5,2018,1,36,5,3,9,4
1,24,11,2017,28,6,2018,1,9,5,3,10,4
0,8,11,2017,24,5,2018,16,21,24,41,10,4
1,28,11,2017,29,5,2018,1,17,15,89,9,4
0,11,9,2017,26,3,2018,16,35,24,41,9,4
1,7,9,2017,26,3,2018,1,42,15,100,10,4
1,7,9,2017,26,3,2018,1,42,15,9,10,4
1,16,3,2017,28,3,2018,12,35,15,9,10,4
1,14,9,2017,3,4,2018,16,31,5,3,9,4
1,14,9,2017,3,4,2018,16,31,15,89,9,4
0,20,10,2017,28,3,2018,12,14,24,41,10,4
1,23,6,2017,28,3,2018,18,36,15,9,10,4
1,28,4,2017,3,4,2018,16,41,15,89,9,4
0,5,9,2017,26,3,2018,1,43,24,41,10,4
1,31,10,2017,15,5,2018,1,43,15,9,10,4
0,27,11,2017,10,7,2018,16,35,24,41,9,4
0,31,10,2017,25,5,2018,16,13,24,41,9,4
1,29,8,2017,17,5,2018,1,36,15,100,10,4
1,29,8,2017,17,5,2018,1,36,15,103,10,4
0,25,10,2017,12,7,2018,12,15,35,65,10,1
1,23,11,2017,17,5,2018,1,9,15,89,9,4
1,27,3,2017,28,3,2018,1,33,9,65,10,4
1,14,9,2017,26,3,2018,18,40,21,65,10,4
1,23,11,2017,22,5,2018,16,42,15,9,10,4
0,6,12,2017,22,5,2018,16,7,24,41,9,4
0,17,3,2017,17,5,2018,1,2,35,65,10,2
1,31,3,2017,10,4,2018,1,40,5,3,9,4
1,28,4,2017,10,4,2018,1,15,15,10,10,4
1,28,4,2017,10,4,2018,1,15,15,9,10,4
1,9,11,2017,26,6,2018,1,35,15,9,10,4
0,27,11,2017,3,8,2018,1,22,24,41,10,2
0,19,9,2017,10,4,2018,1,32,35,65,10,1
1,8,8,2017,22,5,2018,1,9,15,21,10,4
1,4,9,2017,28,3,2018,16,40,15,89,9,4
1,6,9,2017,10,4,2018,1,10,15,9,10,4
1,28,8,2017,28,3,2018,16,15,15,89,9,4
0,5,10,2017,22,3,2018,16,32,24,41,10,4
1,5,5,2017,3,4,2018,1,7,15,9,10,4
1,9,6,2017,22,3,2018,1,35,15,103,10,3
1,17,11,2017,29,5,2018,1,2,15,9,10,4
1,4,10,2017,29,5,2018,1,37,15,14,10,4
1,3,5,2017,29,5,2018,18,35,5,3,10,4
1,20,9,2017,12,4,2018,16,32,15,9,10,4
1,15,9,2017,12,4,2018,1,36,15,103,10,4
1,15,9,2017,12,4,2018,1,36,15,9,10,4
1,25,8,2017,12,4,2018,16,35,15,89,9,4
0,23,10,2017,25,4,2018,1,25,24,41,10,4
1,10,10,2017,29,5,2018,1,41,15,9,10,4
1,27,10,2017,29,5,2018,1,28,15,103,10,4
0,15,12,2017,5,7,2018,12,11,24,41,10,2
0,5,12,2017,31,5,2018,16,28,24,41,10,4
1,14,9,2017,10,4,2018,16,35,15,99,9,4
1,7,4,2017,20,4,2018,1,9,15,89,9,4
1,28,9,2017,8,5,2018,1,2,9,65,10,4
0,17,10,2017,15,6,2018,1,32,24,41,10,2
0,12,1,2017,29,5,2018,1,32,35,65,10,1
1,5,4,2017,12,4,2018,1,36,8,17,9,4
0,4,10,2017,19,6,2018,12,15,32,65,10,4
1,8,5,2017,31,5,2018,1,36,5,3,10,4
1,22,11,2017,7,6,2018,1,42,15,9,10,4
1,5,12,2017,31,5,2018,1,2,15,9,10,4
1,11,10,2017,29,5,2018,1,18,15,9,10,4
1,11,8,2017,23,4,2018,1,40,41,106,10,4
1,20,9,2017,23,4,2018,1,32,15,14,10,4
1,23,5,2017,4,5,2018,1,15,15,21,10,4
1,14,11,2017,5,6,2018,1,14,15,9,10,4
1,24,11,2017,13,6,2018,16,28,15,9,10,4
1,9,10,2017,29,5,2018,16,15,15,89,9,4
1,22,9,2017,29,5,2018,1,20,9,65,10,4
1,17,11,2017,29,5,2018,1,42,10,65,10,4
1,1,12,2017,29,5,2018,16,41,15,89,9,4
1,11,8,2017,17,4,2018,1,37,9,65,10,4
1,12,1,2017,16,4,2018,1,30,5,3,10,4
1,5,7,2017,10,4,2018,1,27,15,103,10,4
1,5,7,2017,10,4,2018,1,27,15,5,10,4
0,4,9,2017,10,4,2018,16,35,24,41,10,4
0,2,10,2017,10,4,2018,16,14,24,41,9,4
1,9,10,2017,31,5,2018,16,12,15,89,9,4
1,9,10,2017,29,5,2018,1,35,15,9,9,4
1,25,10,2017,8,5,2018,1,34,15,20,10,4
0,21,9,2017,27,4,2018,16,17,24,41,10,4
1,2,3,2017,10,5,2018,1,13,15,89,9,4
1,17,7,2017,27,4,2018,16,33,15,9,10,4
0,26,10,2017,3,5,2018,16,28,24,41,9,4
0,19,12,2017,22,5,2018,16,7,24,41,10,4
0,19,12,2017,17,5,2018,16,32,24,41,10,4
1,2,11,2017,21,5,2018,1,15,15,5,10,4
1,7,12,2017,23,5,2018,16,9,15,9,10,4
1,29,9,2017,22,5,2018,1,17,15,9,10,4
0,23,10,2017,23,4,2018,1,30,24,41,10,4
0,24,10,2017,25,4,2018,1,15,24,41,11,4
0,19,10,2017,23,4,2018,1,15,42,105,10,4
1,31,8,2017,23,4,2018,16,35,15,89,9,4
1,29,9,2017,29,5,2018,1,2,15,9,10,3
1,11,4,2017,5,6,2018,12,15,11,65,10,4
0,11,10,2017,15,6,2018,12,1,24,41,10,2
0,26,10,2017,24,7,2018,1,28,42,65,10,4
0,17,10,2017,10,4,2018,1,42,24,41,10,4
1,8,2,2017,12,4,2018,16,33,15,10,10,4
1,15,6,2017,28,6,2018,1,9,5,3,10,4
1,7,7,2017,28,6,2018,1,15,11,65,10,4
1,24,4,2017,15,6,2018,1,7,15,9,10,4
1,30,11,2017,19,6,2018,1,43,15,14,9,4
1,24,4,2017,13,6,2018,16,32,15,9,9,4
0,21,4,2017,13,6,2018,1,35,24,41,10,2
0,28,4,2017,13,6,2018,1,35,24,41,10,2
0,29,5,2017,13,6,2018,1,32,42,65,9,2
0,20,12,2017,26,7,2018,12,28,24,41,10,4
1,12,5,2017,17,7,2018,18,35,15,9,10,2
0,28,11,2017,17,7,2018,12,32,24,41,10,4
1,20,4,2017,6,6,2018,16,31,5,3,10,4
0,20,12,2017,7,6,2018,16,37,24,41,9,4
1,9,11,2017,5,6,2018,18,36,15,9,10,3
1,31,7,2017,5,7,2018,1,14,15,20,10,4
0,3,10,2017,5,6,2018,16,4,24,41,9,4
0,22,12,2017,7,6,2018,16,11,24,41,9,4
1,20,4,2017,7,8,2018,1,15,15,98,10,4
0,8,11,2017,11,6,2018,16,21,24,41,10,4
1,27,11,2017,13,6,2018,16,14,15,27,9,4
1,13,3,2017,17,7,2018,1,35,15,9,10,2
1,21,4,2017,13,6,2018,1,35,11,65,10,4
1,13,12,2017,13,6,2018,12,40,5,3,10,4
1,29,3,2017,13,6,2018,1,21,15,96,10,4
0,15,11,2017,5,6,2018,1,35,24,41,9,4
0,13,11,2017,5,6,2018,16,12,24,41,10,4
1,23,11,2017,5,6,2018,1,25,15,9,10,4
0,18,12,2017,5,6,2018,1,13,24,41,10,4
0,30,11,2017,17,7,2018,16,32,24,41,9,4
1,16,11,2016,24,2,2017,1,37,15,9,10,3
1,28,12,2017,24,7,2018,16,36,15,89,9,4
0,22,9,2017,17,7,2018,16,9,24,41,10,4
1,28,11,2016,16,3,2017,1,42,5,3,10,4
1,21,12,2017,17,7,2018,16,28,15,89,9,4
1,21,12,2017,17,7,2018,1,32,15,9,10,4
0,6,12,2017,17,7,2018,18,35,24,41,10,4
1,21,11,2017,21,6,2018,16,35,15,27,10,4
1,20,12,2017,26,6,2018,12,9,47,65,10,3
1,2,5,2017,21,6,2018,1,17,15,20,10,4
0,13,12,2017,21,6,2018,16,13,42,105,10,4
1,8,5,2017,21,6,2018,1,40,1,46,10,4
0,18,12,2017,22,6,2018,16,40,24,41,9,4
1,20,12,2017,26,6,2018,16,35,15,9,10,4
1,23,11,2017,21,6,2018,1,24,15,9,10,4
1,23,9,2016,26,1,2017,12,32,15,9,10,3
0,7,10,2016,23,12,2016,16,21,24,41,9,4
0,26,12,2017,26,6,2018,16,28,24,41,9,4
1,30,9,2016,17,1,2017,1,17,15,9,10,3
1,18,10,2016,19,1,2017,1,33,15,9,10,3
0,22,11,2016,31,1,2017,12,5,24,41,10,4
0,26,10,2016,17,1,2017,1,18,24,41,10,4
0,15,12,2017,11,6,2018,1,16,42,105,10,4
0,27,12,2017,31,5,2018,7,33,24,41,13,4
1,15,11,2017,11,6,2018,16,33,15,89,9,4
1,15,11,2017,11,6,2018,16,33,15,10,9,4
1,15,11,2017,11,6,2018,16,33,15,27,9,4
1,16,6,2017,11,6,2018,1,24,5,3,9,4
0,27,12,2017,7,6,2018,1,17,24,41,10,4
1,26,12,2017,2,7,2018,16,41,15,91,9,4
1,5,12,2017,28,6,2018,1,36,15,9,10,4
0,15,12,2017,10,7,2018,16,9,24,41,9,4
1,11,10,2016,7,2,2017,1,7,15,9,10,3
1,3,10,2016,7,2,2017,16,21,15,9,10,3
0,6,11,2017,11,6,2018,1,11,24,41,10,4
1,7,12,2017,7,6,2018,1,9,15,89,9,4
1,4,12,2017,7,6,2018,1,31,15,100,10,4
1,4,12,2017,7,6,2018,1,31,15,15,10,4
0,20,12,2017,5,6,2018,16,9,24,41,9,4
1,21,11,2017,6,6,2018,16,40,15,103,10,4
1,6,12,2017,5,6,2018,1,28,15,9,10,4
0,10,11,2017,3,7,2018,1,11,24,41,10,4
1,22,12,2017,31,7,2018,1,32,15,11,9,4
1,20,9,2016,26,1,2017,1,37,15,9,10,3
0,6,7,2016,8,9,2016,1,35,24,41,10,4
1,4,11,2016,16,2,2017,1,15,15,9,10,3
1,29,12,2017,3,7,2018,16,32,15,99,10,4
1,29,12,2017,3,7,2018,16,32,15,9,10,4
1,26,10,2016,16,2,2017,1,33,15,20,10,3
0,29,11,2017,15,6,2018,16,9,24,41,9,4
0,29,12,2017,11,6,2018,1,2,24,41,11,4
1,24,5,2017,11,6,2018,12,43,15,14,10,4
1,24,10,2017,11,6,2018,1,13,15,9,10,4
1,27,10,2017,11,6,2018,1,2,15,9,10,4
0,11,12,2017,7,8,2018,1,32,24,41,9,2
1,18,12,2017,10,7,2018,16,10,15,9,10,4
1,2,2,2017,4,5,2017,1,11,9,65,10,4
1,26,6,2017,10,7,2018,1,4,5,3,9,4
1,7,11,2016,23,2,2017,16,12,15,10,10,3
1,26,9,2017,12,7,2018,16,7,15,89,9,4
1,15,12,2017,13,6,2018,16,43,15,14,10,4
1,15,5,2017,7,8,2018,16,15,15,9,10,2
0,7,12,2017,11,6,2018,1,28,24,41,10,4
0,17,11,2017,28,6,2018,16,37,24,41,9,3
1,11,12,2017,3,7,2018,16,42,15,89,9,4
0,20,12,2017,28,6,2018,12,35,24,41,10,4
1,28,10,2016,16,2,2017,1,18,15,9,10,3
1,29,12,2017,3,7,2018,16,11,15,100,9,4
1,29,8,2016,16,2,2017,1,5,15,103,10,3
0,26,12,2017,28,6,2018,1,3,24,41,10,4
1,21,10,2016,15,2,2017,1,12,15,9,10,4
1,21,10,2016,15,2,2017,1,12,15,14,10,4
1,2,11,2017,28,6,2018,1,36,15,9,10,4
0,18,12,2017,5,6,2018,16,32,24,41,10,4
1,2,11,2017,5,6,2018,1,7,15,9,10,4
1,28,12,2017,5,6,2018,16,10,15,9,9,4
0,22,12,2017,7,6,2018,16,9,24,41,9,4
1,2,11,2017,19,7,2018,16,15,15,14,10,4
1,9,5,2017,19,7,2018,1,4,15,14,10,4
0,19,10,2017,24,7,2018,16,15,24,41,9,4
0,22,12,2016,28,2,2017,1,21,24,41,10,4
1,14,11,2016,2,3,2017,1,13,15,9,10,3
1,14,11,2016,2,3,2017,1,13,15,19,10,3
1,6,10,2016,28,2,2017,1,2,15,9,10,3
0,21,10,2016,28,2,2017,1,40,24,41,10,2
1,11,12,2017,19,7,2018,16,9,15,89,9,4
1,9,8,2017,13,6,2018,18,35,5,3,10,4
0,28,12,2017,13,6,2018,1,11,24,41,10,4
1,7,12,2017,11,6,2018,16,17,15,9,10,4
0,28,12,2017,11,6,2018,16,7,24,41,9,4
0,20,11,2017,11,6,2018,16,35,24,41,9,4
0,11,10,2017,5,7,2018,1,35,24,41,10,4
1,31,8,2017,7,8,2018,16,31,15,9,10,4
1,11,5,2017,6,7,2018,1,32,41,65,10,3
0,9,10,2017,31,7,2018,16,20,24,41,9,4
1,11,5,2017,19,6,2018,1,32,15,20,10,4
0,10,10,2017,3,7,2018,18,13,24,41,10,4
1,19,12,2017,18,6,2018,16,7,5,3,9,4
1,1,12,2017,19,6,2018,16,43,15,89,9,4
1,19,12,2017,26,6,2018,16,7,15,89,9,4
1,1,12,2017,27,6,2018,1,35,15,89,9,4
1,16,3,2017,26,7,2018,1,30,47,65,10,4
1,6,10,2016,17,1,2017,1,42,15,9,10,3
1,17,10,2016,30,1,2017,1,32,15,9,10,3
1,7,10,2016,19,1,2017,1,21,15,19,10,3
1,18,12,2017,21,6,2018,16,37,15,10,10,4
0,11,10,2016,29,12,2016,1,37,24,41,10,4
1,18,12,2017,21,6,2018,16,10,15,99,10,4
1,18,12,2017,21,6,2018,16,10,15,5,10,4
0,17,10,2016,19,1,2017,1,36,24,41,10,4
0,7,12,2017,19,6,2018,1,32,24,41,9,4
1,18,9,2017,21,6,2018,1,35,15,27,10,4
1,20,10,2017,10,7,2018,1,11,15,11,9,4
1,19,10,2016,6,2,2017,1,35,15,9,10,3
1,26,10,2016,13,2,2017,1,5,15,9,10,3
1,31,10,2016,14,2,2017,1,42,15,9,10,3
1,29,12,2017,15,6,2018,16,41,15,9,10,4
0,21,12,2017,13,6,2018,16,32,24,41,9,4
1,29,12,2017,15,6,2018,1,10,15,9,10,4
1,19,12,2017,20,6,2018,16,28,15,89,9,4
1,20,9,2017,15,6,2018,1,17,9,65,10,4
1,30,11,2017,15,6,2018,1,42,15,9,10,4
1,21,11,2016,14,3,2017,1,11,15,9,10,3
1,27,10,2016,14,2,2017,1,18,15,9,9,3
1,20,10,2016,14,2,2017,1,32,15,9,10,3
1,19,12,2017,21,6,2018,16,36,15,89,9,4
1,20,10,2016,2,2,2017,1,15,15,14,10,4
1,7,12,2017,26,7,2018,1,35,15,20,10,4
1,29,9,2016,26,1,2017,1,43,15,9,10,3
1,26,12,2017,21,6,2018,16,21,15,89,9,4
1,31,8,2017,12,7,2018,1,21,17,65,10,4
1,28,6,2017,12,7,2018,18,35,5,3,10,4
1,8,5,2017,17,7,2018,1,32,5,3,10,3
1,7,12,2017,17,7,2018,1,13,15,20,10,4
1,7,12,2017,17,7,2018,1,13,15,103,10,4
1,7,11,2017,12,7,2018,1,42,15,9,10,4
1,6,11,2017,19,6,2018,1,11,15,9,10,4
0,7,7,2017,19,6,2018,1,32,32,65,10,4
0,13,12,2017,27,6,2018,16,9,42,65,9,4
0,2,11,2017,19,6,2018,1,10,32,65,10,4
1,4,10,2016,17,1,2017,1,11,15,9,10,4
0,3,11,2017,19,6,2018,1,35,24,41,10,4
1,7,12,2017,25,6,2018,16,43,15,89,9,4
1,6,10,2016,12,1,2017,1,40,15,20,10,4
1,7,10,2016,16,1,2017,1,16,15,14,10,3
1,24,10,2017,26,6,2018,1,2,15,21,10,4
1,7,10,2016,19,1,2017,1,21,15,9,10,3
0,21,10,2016,26,1,2017,1,36,24,41,10,4
0,21,10,2016,26,1,2017,1,36,24,41,10,4
0,31,10,2016,31,1,2017,1,36,24,41,10,4
1,11,10,2016,2,2,2017,1,32,15,9,10,3
1,27,7,2016,6,1,2017,1,36,15,9,10,4
1,31,8,2016,5,1,2017,1,7,15,9,10,3
1,5,10,2017,17,7,2018,1,32,15,9,10,4
1,9,10,2017,17,7,2018,1,37,15,9,10,4
0,10,11,2016,19,1,2017,1,36,24,41,10,4
1,19,12,2017,21,6,2018,16,24,15,27,9,4
0,21,11,2017,26,6,2018,1,35,24,41,9,4
0,19,10,2016,12,1,2017,1,36,24,41,10,4
0,25,10,2016,24,1,2017,1,36,24,41,10,4
0,18,12,2017,22,6,2018,16,15,24,41,9,4
1,28,4,2017,20,6,2018,1,36,15,20,10,4
1,4,9,2017,28,6,2018,1,32,15,9,10,4
1,7,4,2017,3,7,2018,1,36,15,89,9,4
1,25,5,2017,28,6,2018,1,21,25,47,9,4
1,25,5,2017,28,6,2018,1,21,9,65,9,4
1,13,11,2017,4,7,2018,1,17,15,9,10,4
1,8,5,2017,27,6,2018,1,33,5,3,10,4
1,21,12,2017,28,6,2018,16,40,15,89,9,4
1,19,12,2017,26,6,2018,16,7,15,14,9,4
1,7,12,2017,26,6,2018,1,17,15,9,9,4
0,4,12,2017,12,7,2018,16,17,24,41,10,4
1,17,1,2017,29,5,2017,1,33,15,9,10,3
1,13,5,2017,17,7,2018,1,24,11,65,10,4
1,8,8,2016,19,1,2017,1,36,15,9,10,4
1,9,11,2016,16,2,2017,1,35,15,9,10,3
1,30,11,2017,26,6,2018,1,40,15,9,10,4
1,22,12,2017,26,6,2018,16,10,15,27,9,4
1,27,10,2016,23,2,2017,1,9,15,9,10,3
1,5,12,2017,10,7,2018,1,10,15,10,10,4
1,5,12,2017,10,7,2018,1,10,15,14,10,4
0,10,7,2017,9,7,2018,1,7,42,65,10,4
1,23,11,2017,10,7,2018,1,40,9,65,10,4
1,7,11,2017,19,7,2018,16,24,15,9,10,4
0,29,11,2017,26,6,2018,16,17,24,41,9,4
1,22,12,2017,10,7,2018,16,43,15,89,9,4
1,24,5,2017,17,7,2018,1,32,15,9,10,4
1,3,11,2016,9,3,2017,1,33,15,9,10,3
0,27,10,2016,14,2,2017,1,36,24,41,10,4
1,27,10,2016,9,2,2017,16,2,15,9,10,3
1,29,8,2016,8,2,2017,1,42,11,65,10,4
1,28,10,2016,16,2,2017,1,33,15,19,10,3
1,28,10,2016,16,2,2017,1,21,15,9,10,3
0,27,9,2017,10,7,2018,16,36,24,41,9,4
1,28,10,2016,14,2,2017,1,25,15,21,10,4
1,24,4,2017,19,7,2018,1,43,15,20,10,4
1,26,10,2016,14,2,2017,1,36,2,65,9,4
0,12,10,2017,10,7,2018,1,9,24,41,10,4
1,21,12,2017,19,7,2018,16,31,15,89,9,4
0,27,12,2017,26,7,2018,16,35,24,41,10,4
0,17,10,2016,17,2,2017,1,36,24,41,10,4
0,2,11,2016,16,2,2017,1,17,24,41,10,4
1,20,10,2016,31,1,2017,1,41,15,9,10,3
1,10,10,2016,23,3,2017,1,3,15,9,10,3
1,20,9,2017,26,6,2018,1,32,15,20,10,4
1,3,7,2017,11,7,2018,1,41,15,9,10,4
1,13,9,2017,19,7,2018,1,14,11,65,10,4
1,10,8,2017,26,6,2018,1,15,5,3,10,4
1,2,5,2017,5,7,2018,18,13,7,65,10,4
1,21,11,2017,15,6,2018,1,42,15,100,10,4
1,1,3,2017,15,6,2018,16,15,15,89,3,4
0,26,12,2017,28,6,2018,16,14,24,41,10,4
1,10,10,2016,26,1,2017,12,15,15,9,10,3
1,21,12,2017,26,6,2018,16,17,15,9,10,4
0,27,12,2017,28,6,2018,16,40,24,41,9,4
1,12,12,2017,5,7,2018,16,30,15,9,10,4
1,20,3,2017,27,6,2018,1,32,15,21,10,4
0,23,9,2016,24,1,2017,1,32,32,65,10,4
1,9,5,2017,4,7,2018,1,29,5,3,10,4
1,19,12,2017,26,7,2018,16,15,15,9,10,4
1,14,12,2017,19,7,2018,16,11,15,89,9,4
0,14,12,2017,5,7,2018,1,28,24,41,10,4
1,15,12,2017,2,7,2018,16,15,15,89,9,4
1,6,4,2017,5,7,2018,1,11,1,46,10,4
1,27,10,2017,12,7,2018,16,43,15,103,3,4
1,3,11,2017,12,7,2018,1,9,15,89,9,4
1,17,11,2017,2,8,2018,16,15,15,21,9,4
1,17,11,2017,26,7,2018,1,6,15,9,10,4
1,31,5,2017,24,7,2018,1,41,3,66,10,4
1,26,6,2017,17,7,2018,1,2,9,65,9,4
1,26,6,2017,19,7,2018,1,10,3,65,9,4
0,14,11,2016,2,2,2017,1,33,24,41,10,4
1,20,12,2017,24,7,2018,1,35,15,9,10,4
0,3,10,2016,7,2,2017,1,5,24,41,10,4
1,11,11,2016,28,2,2017,1,9,15,9,10,3
0,20,7,2017,26,7,2018,1,17,32,65,10,4
1,28,10,2016,7,3,2017,1,32,15,9,10,3
1,23,8,2017,27,6,2018,12,36,9,65,10,4
1,15,9,2016,5,1,2017,1,9,15,96,10,4
1,3,11,2016,14,2,2017,1,1,15,9,10,4
1,31,10,2016,14,2,2017,1,33,15,9,10,3
1,13,12,2017,17,7,2018,1,7,15,9,10,4
1,26,5,2017,17,7,2018,1,43,8,4,10,4
1,30,11,2017,12,7,2018,16,14,15,27,9,4
1,25,9,2017,12,7,2018,1,15,15,20,10,4
1,8,11,2017,12,7,2018,16,42,15,9,10,4
1,9,11,2017,12,7,2018,16,32,15,9,10,4
0,11,12,2017,24,7,2018,16,9,24,41,9,4
1,21,10,2016,21,2,2017,1,40,15,10,10,3
1,11,11,2016,28,2,2017,1,18,15,9,10,3
1,28,10,2016,7,3,2017,1,15,15,9,10,3
1,27,10,2016,14,2,2017,1,32,15,9,10,3
1,17,8,2017,24,7,2018,1,7,15,9,10,4
1,8,11,2016,28,2,2017,1,33,15,14,10,3
1,3,11,2017,24,7,2018,1,41,15,9,10,4
1,1,12,2017,20,6,2018,1,33,5,3,10,4
1,23,11,2017,19,6,2018,1,33,5,3,10,4
1,14,12,2017,18,6,2018,16,9,15,9,10,4
1,14,12,2017,18,6,2018,16,9,15,10,10,4
1,14,12,2017,18,6,2018,16,9,15,99,10,4
1,5,7,2017,19,6,2018,18,9,5,3,10,4
1,7,9,2017,19,6,2018,1,17,8,74,10,4
1,10,11,2017,26,6,2018,16,15,19,65,9,4
